timestamp,sensor_a,sensor_b,sensor_c,target
2026-01-01 00:00:23,-0.5745235958278664,-0.774924889255747,-0.6714096056384883,low
2026-01-01 00:00:24,-0.6642587560544472,-0.6902599975754578,-0.6738076586678311,low
2026-01-01 00:00:25,-0.5732579802333131,-0.821954138950477,-0.7315322018082908,low
2026-01-01 00:00:26,-0.6222924163566526,-0.8706444926758723,-0.7660329479593578,low
2026-01-01 00:00:27,-0.7748808783974109,-0.9332479685498939,-0.8470172518092628,low
2026-01-01 00:00:28,-0.8725812899087986,-0.9235384536203229,-0.879128110514032,low
2026-01-01 00:00:29,-0.835920428399949,-0.9821165100676921,-0.8490343947481548,low
2026-01-01 00:00:30,-0.8482970471782206,-1.0861248944102457,-0.8958113100898967,low
2026-01-01 00:00:31,-0.9766668627540634,-1.2702962634898676,-0.9377877476850489,low
2026-01-01 00:00:32,-1.1485433423525402,-1.2713522291640107,-0.8239599454058817,low
2026-01-01 00:00:33,-1.1907773323764732,-1.2770965864048236,-0.7457720320076705,low
2026-01-01 00:00:34,-1.225100650317058,-1.24193353873082,-0.8132983272570222,low
2026-01-01 00:00:35,-1.2934007906198624,-1.4296638455748287,-0.7296559547567156,low
2026-01-01 00:00:36,-1.2916553409435412,-1.543031738455245,-0.6286215891215263,low
2026-01-01 00:00:37,-1.4227547827608045,-1.5018447324423665,-0.6533958525529379,low
2026-01-01 00:00:38,-1.5193010251780594,-1.5442531158386963,-0.4950534865023484,low
2026-01-01 00:00:39,-1.606446962888233,-1.4192848211371651,-0.44095497941186207,low
2026-01-01 00:00:40,-1.7724477622852344,-1.576416088953371,-0.3389366608603254,low
2026-01-01 00:00:41,-1.6628831622431914,-1.564930417378482,-0.2536692557101434,low
2026-01-01 00:00:42,-1.733718996392055,-1.765332298393135,-0.22766564989108762,low
2026-01-01 00:00:43,-2.001639777185357,-1.7372877926184505,-0.19316376249935108,low
2026-01-01 00:00:44,-1.9504649728431924,-1.7570103667761676,-0.13279220558882815,low
2026-01-01 00:00:45,-2.152807645238947,-1.7444260736699688,0.03983289499896278,low
2026-01-01 00:00:46,-1.9781402381815092,-1.5637149138277269,0.06649594889417727,low
2026-01-01 00:00:47,-2.278931999531518,-1.991653515988312,0.09648337242719818,low
2026-01-01 00:00:48,-2.3218377829327546,-1.8754509214830328,0.07835499606275276,low
2026-01-01 00:00:49,-2.3198467794316633,-1.77487118515675,0.13056702217078264,low
2026-01-01 00:00:50,-2.3674433942019353,-1.9576629174133946,0.04028382106443615,low
2026-01-01 00:00:51,-2.43389399095445,-1.8904581114105867,0.20123384852823545,low
2026-01-01 00:00:52,-2.418592539552931,-1.815526520016705,0.06448767426396797,low
2026-01-01 00:00:53,-2.551387388670937,-1.975963297750105,0.018186991799332038,low
2026-01-01 00:00:54,-2.307252539070284,-1.9656755928092928,0.050625038620561474,low
2026-01-01 00:00:55,-2.5639180461897313,-1.8232478263873335,-0.027398671389206066,low
2026-01-01 00:00:56,-2.5114859489105754,-1.8954494390419485,-0.1429468669107088,low
2026-01-01 00:00:57,-2.4636070128568117,-1.9196266454096178,-0.2416733776701478,low
2026-01-01 00:00:58,-2.5949301485457226,-1.8571157059362677,-0.1764926374841344,low
2026-01-01 00:00:59,-2.46640843936677,-1.8648056802380073,-0.31920087029829786,low
2026-01-01 00:01:00,-2.3544441353265926,-1.8189060871816878,-0.4331219217725915,low
2026-01-01 00:01:01,-2.3434823405266556,-1.780112594842194,-0.41393111146821754,low
2026-01-01 00:01:02,-2.383919468502977,-1.8872163926994467,-0.6343752685496011,low
2026-01-01 00:01:03,-2.226860258848092,-1.6231862803754717,-0.6454142156308575,low
2026-01-01 00:01:04,-2.343984377258459,-1.6130554309864953,-0.7557210545314116,low
2026-01-01 00:01:05,-2.333657598282146,-1.6445728610855548,-0.7758897540538894,low
2026-01-01 00:01:06,-2.2059500749079977,-1.672474491019469,-0.7855359869206947,low
2026-01-01 00:01:07,-2.031505914627834,-1.6129289874864576,-0.8057803080405396,low
2026-01-01 00:01:08,-2.242212009826791,-1.5824000697782783,-0.9041189394667526,low
2026-01-01 00:01:09,-2.105784122333149,-1.604773465620447,-0.8904615062594409,low
2026-01-01 00:01:10,-1.8615600362365963,-1.59449284961443,-0.87154424826231,low
2026-01-01 00:01:11,-1.8971010351756366,-1.4664538720805973,-0.8097980001029864,low
2026-01-01 00:01:12,-1.7363662632386119,-1.2832689727452806,-0.8423895467948332,low
2026-01-01 00:01:13,-1.7541996620667182,-1.3565225478749852,-0.7857683209607632,low
2026-01-01 00:01:14,-1.6021292963839329,-1.3722258272247179,-0.7460180022616941,low
2026-01-01 00:01:15,-1.5149209501364445,-1.0296264842501737,-0.5999546018656706,low
2026-01-01 00:01:16,-1.5181324581625328,-1.1984386188586473,-0.7022478965568186,low
2026-01-01 00:01:17,-1.4141712276378844,-1.0936860699181383,-0.4977058360106513,low
2026-01-01 00:01:18,-1.343206718931673,-1.11400793155911,-0.5897075941671971,low
2026-01-01 00:01:19,-1.2173516554344317,-1.0888611231995589,-0.4304743239177907,low
2026-01-01 00:01:20,-1.195997631682187,-0.9532473890787849,-0.41282242679454517,low
2026-01-01 00:01:21,-1.1673195458506616,-0.7170495456912704,-0.31149324763738023,low
2026-01-01 00:01:22,-1.0649294271466916,-0.6821620614958701,-0.02725400713742776,low
2026-01-01 00:01:23,-1.0017711139876648,,-0.08588061662055387,low
2026-01-01 00:01:24,-0.7047175897287635,-0.792436196851684,-0.05247901119880498,low
2026-01-01 00:01:25,-0.7203537800607012,-0.6217463455030021,-0.004654999102593926,low
2026-01-01 00:01:26,-0.7377534811828002,-0.7103875444762033,0.046876560118880604,low
2026-01-01 00:01:27,-0.6982301201892109,-0.5267097341674639,0.06479927377312084,low
2026-01-01 00:01:28,-0.5947800485775828,-0.4103601852307303,0.12242034519197864,low
2026-01-01 00:01:29,-0.5659674254503053,-0.4346092056607768,0.12448674019627015,low
2026-01-01 00:01:30,-0.6197246659086889,-0.36259498182429456,0.11695622064570683,low
2026-01-01 00:01:31,-0.3689487636023904,-0.21284103887421754,0.1260218913197003,low
2026-01-01 00:01:32,-0.5785367897892082,-0.3804066626874494,0.13914424052828533,low
2026-01-01 00:01:33,-0.4843812828770528,-0.20777688313542958,-0.04615713491978528,low
2026-01-01 00:01:34,-0.42601809006112434,-0.1668334837661,-0.06337322346550148,low
2026-01-01 00:01:35,-0.539686047996688,-0.1414589170216686,-0.06333719455080115,low
2026-01-01 00:01:36,-0.5340154482409026,-0.13271318293502718,-0.14439952448344442,low
2026-01-01 00:01:37,-0.5139810106750344,0.028769078158428024,-0.33205784471671973,low
2026-01-01 00:01:38,-0.5674369755777736,-0.04210448362783386,-0.2651342986067339,low
2026-01-01 00:01:39,-0.6071489562663629,-0.1669087807152036,-0.3421215764384827,low
2026-01-01 00:01:40,-0.4745178747721708,-0.12219743363100471,-0.39432955074055914,low
2026-01-01 00:01:41,-0.6804562115286329,0.01942467633883962,-0.5676013839237679,low
2026-01-01 00:01:42,-0.7282693811649799,0.14900893691014394,-0.5597578964233353,low
2026-01-01 00:01:43,-0.6158084938367384,0.15665833425073986,-0.635519597486616,low
2026-01-01 00:01:44,-0.6729340227935149,0.11177072239754614,-0.6775911126472803,low
2026-01-01 00:01:45,-0.8990017225285842,0.09283843656779743,-0.80677265223571,low
2026-01-01 00:01:46,-0.8632724435826824,0.0007546424843269672,-0.7757655539971151,low
2026-01-01 00:01:47,-1.0287240651510252,0.19283799252682848,-0.8093166263065983,low
2026-01-01 00:01:48,-0.9422298221464993,0.15832061167450678,-0.9456345153234835,low
2026-01-01 00:01:49,-1.1705075808945928,0.0034171402232216347,-0.9008096877061827,low
2026-01-01 00:01:50,-1.1238468573413447,0.14210728765444613,-0.9051994619077042,low
2026-01-01 00:01:51,-1.4072079039347982,0.08428246493113362,-0.9140483930215315,low
2026-01-01 00:01:52,-1.4623739866369772,0.09383654656308843,-0.766458534390753,low
2026-01-01 00:01:53,-1.4431878770635584,-0.13050741474457514,-0.7687712584658046,low
2026-01-01 00:01:54,-1.5693884346032032,0.0665856929423277,-0.6527128297839007,low
2026-01-01 00:01:55,-1.8229509273910955,-0.03631058530168595,-0.6445424976657355,low
2026-01-01 00:01:56,-1.8660643250866313,0.10345785543377699,-0.5887521688453582,low
2026-01-01 00:01:57,-1.7517924747548013,-0.08890122220275432,-0.49375577705654033,low
2026-01-01 00:01:58,-1.811806290124839,-0.05611773437489255,-0.44600905105563693,low
2026-01-01 00:01:59,-1.9506640559008437,-0.17814519691624475,-0.3863210205290318,low
2026-01-01 00:02:00,-0.5562229134855585,0.7845737634915843,0.1249298171769909,mid
2026-01-01 00:02:01,-0.6966578547052611,0.7043167275242901,0.22601982586016778,mid
2026-01-01 00:02:02,-0.735168516362834,0.6065226698006992,0.23526952491316203,mid
2026-01-01 00:02:03,-0.6671476151659699,0.6289149289100826,0.35917670276715186,mid
2026-01-01 00:02:04,-0.7200727636179021,0.6489082816741111,0.3806857293226023,mid
2026-01-01 00:02:05,-0.6508485525925124,0.5167332056107858,0.3042244817702431,mid
2026-01-01 00:02:06,-0.7513554110502989,0.4462999871793918,0.4510983744405849,mid
2026-01-01 00:02:07,-0.8114612006828685,0.30286218958892075,0.4132755102863895,mid
2026-01-01 00:02:08,-1.0744979918076163,0.31417273337763496,0.5160886289294135,mid
2026-01-01 00:02:09,-0.9280628404956569,0.3451813774987914,0.4293563054162151,mid
2026-01-01 00:02:10,-1.1716760549304859,0.27170448071355785,0.4697851764617097,mid
2026-01-01 00:02:11,-0.9601375469518512,0.26687973893944056,0.4813226346791777,mid
2026-01-01 00:02:12,-0.9391795597206352,0.1717107719670707,0.47008199962624886,mid
2026-01-01 00:02:13,-1.052525506813652,0.08113361293292955,0.41148870944394156,mid
2026-01-01 00:02:14,-0.9197570896051076,0.005807014530438193,0.3757312857677461,mid
2026-01-01 00:02:15,-0.9890751008644918,-0.03042019189269792,0.33042408568967446,mid
2026-01-01 00:02:16,-1.1029444566998172,-0.18298623628130473,0.14688542560680273,mid
2026-01-01 00:02:17,-1.0993322562002004,-0.1915115803344431,0.1849843026217986,mid
2026-01-01 00:02:18,-0.8982428999990345,-0.17894229337581147,0.12480105474301748,mid
2026-01-01 00:02:19,-0.7259704806238498,-0.2571490537128218,0.059087338280884,mid
2026-01-01 00:02:20,-0.7757727135618613,-0.37460643840189434,-0.11702916395542734,mid
2026-01-01 00:02:21,-0.8471078968323713,-0.4336154030828453,-0.18174294793342527,mid
2026-01-01 00:02:22,-0.6048430580875579,-0.27861984529482586,-0.3053852994698337,mid
2026-01-01 00:02:23,-0.5735244993117937,-0.5518255723470145,-0.279064529964605,mid
2026-01-01 00:02:24,-0.5470598500554531,,-0.315332528443697,mid
2026-01-01 00:02:25,-0.5128711513006518,-0.6109407472053343,-0.46513311642667843,mid
2026-01-01 00:02:26,-0.4414883051493532,-0.5810045590361131,-0.46070764799735947,mid
2026-01-01 00:02:27,-0.28482639479852884,-0.6311961950233879,-0.4135234243765636,mid
2026-01-01 00:02:28,-0.2583566579703184,-0.8209670110859006,-0.4425093421888382,mid
2026-01-01 00:02:29,-0.1756644517375507,-0.6539285758659975,-0.48061031477316113,mid
2026-01-01 00:02:30,-0.07681289976746827,-0.7529436120820455,-0.3936342168078967,mid
2026-01-01 00:02:31,0.1831203478521337,-0.8103886139874722,-0.46229296173058665,mid
2026-01-01 00:02:32,0.1862271981438836,-0.9159097363749152,-0.4210010077871395,mid
2026-01-01 00:02:33,0.18053010679482548,-0.8525763346175915,-0.43572614807426635,mid
2026-01-01 00:02:34,0.13663756836005111,-1.069974070391095,-0.396471907752238,mid
2026-01-01 00:02:35,0.3064818730885001,-0.950961426897913,-0.18176524130425586,mid
2026-01-01 00:02:36,0.5086465064192247,-1.024688891438442,-0.1922950354140678,mid
2026-01-01 00:02:37,0.4616757803832443,-0.9874622396926536,-0.12622223402312246,mid
2026-01-01 00:02:38,0.6144204805181473,-1.0055635682226816,-0.0047144665021525214,mid
2026-01-01 00:02:39,0.5402559296268463,-0.9882971097008388,0.15100678370943726,mid
2026-01-01 00:02:40,0.7117979139870781,-0.8811646922597639,0.10420080784833977,mid
2026-01-01 00:02:41,0.7979379293733432,-1.0039945267343577,0.16711379637928728,mid
2026-01-01 00:02:42,0.7414258348135873,-0.9652578325135805,0.20467283209304143,mid
2026-01-01 00:02:43,0.9037613034475515,-0.9096883199190395,0.3310063040362114,mid
2026-01-01 00:02:44,0.8684417104976249,-0.95363342796742,0.3548537781312577,mid
2026-01-01 00:02:45,1.0008262128458392,-1.1265349280341195,0.4018512364565422,mid
2026-01-01 00:02:46,0.7949316036490885,-1.086365221639202,0.5246959352623558,mid
2026-01-01 00:02:47,1.04740295105892,-1.0077679498837908,0.4078284861915376,mid
2026-01-01 00:02:48,0.7534450486675383,-0.9739059127393647,0.618343137551289,mid
2026-01-01 00:02:49,1.033342062965135,-0.9522436597038562,0.5225035539617875,mid
2026-01-01 00:02:50,0.8746882464113231,-0.9052282805311787,0.49366079039075006,mid
2026-01-01 00:02:51,0.9867530489870787,-0.7891439542397516,0.4831310144594115,mid
2026-01-01 00:02:52,1.034287075935243,-0.8755445249047441,0.4763459172418191,mid
2026-01-01 00:02:53,1.0915085275314875,-0.863361900622199,0.3418329946393217,mid
2026-01-01 00:02:54,1.0417578024303016,-0.7636596803684527,0.4015094230393651,mid
2026-01-01 00:02:55,0.8667051118658972,-0.5920049836182021,0.2747045909035615,mid
2026-01-01 00:02:56,0.8837181738338351,-0.5408777826021459,0.18014587623897643,mid
2026-01-01 00:02:57,0.7427319957806975,-0.6573211602868977,0.1459959448862276,mid
2026-01-01 00:02:58,0.6420455131613831,-0.5237051416104749,0.018498935883657797,mid
2026-01-01 00:02:59,0.8030902946454429,-0.7175553969013126,-0.072969247791836,mid
2026-01-01 00:03:00,0.5153703880583886,-0.5416352853051087,-0.09949452503795106,mid
2026-01-01 00:03:01,0.57045899346874,-0.4437118013048217,-0.19527506441639095,mid
2026-01-01 00:03:02,0.5315187245909996,-0.4505886778209448,-0.22272523810562295,mid
2026-01-01 00:03:03,0.49513544620737815,-0.2843086077968407,-0.2945368374567565,mid
2026-01-01 00:03:04,0.3896415954176239,-0.09643967605828077,-0.38294940256607474,mid
2026-01-01 00:03:05,0.26262778715986734,-0.2627797393290893,-0.47696766492384857,mid
2026-01-01 00:03:06,0.10690973892971056,-0.21616445184703537,-0.46500724458746445,mid
2026-01-01 00:03:07,0.15105115712533176,-0.08303896673340389,-0.524323954686719,mid
2026-01-01 00:03:08,0.1132996294702632,0.030249418829777622,-0.5064440729784616,mid
2026-01-01 00:03:09,-0.09425764429201776,0.0732956997998263,-0.4890073723622541,mid
2026-01-01 00:03:10,-0.24089208360414094,0.0822080204170734,-0.4727799736975799,mid
2026-01-01 00:03:11,-0.2791671917535306,0.16076073028498397,-0.533943241104824,mid
2026-01-01 00:03:12,-0.18100842866409161,0.30284086262350496,-0.4376103896548123,mid
2026-01-01 00:03:13,-0.3375405056316044,0.06695212693494806,-0.4359524253231721,mid
2026-01-01 00:03:14,-0.46628822490877814,0.22983265594482738,-0.2861058896705654,mid
2026-01-01 00:03:15,-0.3560981243582698,0.27625791017042434,-0.29933840457317495,mid
2026-01-01 00:03:16,-0.5665614727832802,0.5528001820681911,-0.24778243315943224,mid
2026-01-01 00:03:17,-0.6309270406084346,0.6216965351484742,-0.19378037039780444,mid
2026-01-01 00:03:18,-0.8142708789167896,0.49256659756495946,-0.058968815693667076,mid
2026-01-01 00:03:19,-0.7027725574020924,0.5944595007850424,-0.04261043145763811,mid
2026-01-01 00:03:20,-0.7772144209258803,0.5756387357768269,0.18778286750777418,mid
2026-01-01 00:03:21,-0.9136404757228592,0.6155123580176889,0.22593628636227847,mid
2026-01-01 00:03:22,-0.8413929772298709,0.7446221540623864,0.18444364262189694,mid
2026-01-01 00:03:23,-0.8921147346121296,0.6659510678054743,0.3436084297967607,mid
2026-01-01 00:03:24,-1.0752962467114817,0.8217760679444834,0.34633399956774163,mid
2026-01-01 00:03:25,-1.0835757572488276,0.8778764271252938,0.4438922750197882,mid
2026-01-01 00:03:26,-1.0428423072117998,0.9687735353785585,0.4441208903133269,mid
2026-01-01 00:03:27,-0.9970178574415424,0.9032000592583028,0.45785186109096376,mid
2026-01-01 00:03:28,-0.960820319612369,0.8650192174341365,0.47870564268302307,mid
2026-01-01 00:03:29,-0.8814944697732658,0.847369132759057,0.3766102089158231,mid
2026-01-01 00:03:30,-0.8467510458672061,1.1543170832762337,0.46250768774989404,mid
2026-01-01 00:03:31,-1.1089219125494858,0.9420539751970433,0.44190438763672696,mid
2026-01-01 00:03:32,-0.9408966478558106,0.8910543080505128,0.44722477980476727,mid
2026-01-01 00:03:33,-0.8490452499019665,0.8704713567886402,0.40477442041499867,mid
2026-01-01 00:03:34,-0.6859101800888328,1.0103112121048667,0.2952644928655915,mid
2026-01-01 00:03:35,-0.814704144502597,,0.1601047269081572,mid
2026-01-01 00:03:36,-0.737835990533492,0.9681974695439799,0.2673669351261367,mid
2026-01-01 00:03:37,-0.707352253034839,1.1292054173442398,0.04374864004518284,mid
2026-01-01 00:03:38,-0.5840562687992013,1.0142788142046468,-0.023031782170661073,mid
2026-01-01 00:03:39,-0.5500842147909,1.075317221056926,-0.0747949637093574,mid
2026-01-01 00:03:40,-0.6289555022209024,0.9631715619072679,-0.18128635445277777,mid
2026-01-01 00:03:41,-0.4468825676147372,0.9410291312091742,-0.29560117125777263,mid
2026-01-01 00:03:42,-0.4717332856152668,0.9658776555655179,-0.3053462923740159,mid
2026-01-01 00:03:43,-0.4682685301692162,0.9667014445440625,-0.32749862925711365,mid
2026-01-01 00:03:44,-0.23898138332618316,0.7720941715120863,-0.35269971548019996,mid
2026-01-01 00:03:45,-0.0714434970940138,1.0385905490107508,-0.416984669138385,mid
2026-01-01 00:03:46,0.014794374642329945,0.8022852325665097,-0.42970194570220543,mid
2026-01-01 00:03:47,0.11706719642568686,0.8806599153145022,-0.5173819531518263,mid
2026-01-01 00:03:48,0.11504461182743536,0.7044209190307122,-0.46025948521745197,mid
2026-01-01 00:03:49,0.35152378245129784,0.6657424975501411,-0.51701847831931,mid
2026-01-01 00:03:50,0.33694884631753086,0.640099778666922,-0.43175434980533683,mid
2026-01-01 00:03:51,0.20968514399685484,0.548690874072599,-0.4900629596364088,mid
2026-01-01 00:03:52,0.27949793714292714,0.4907112540207903,-0.4570037877118355,mid
2026-01-01 00:03:53,0.5211089608954975,0.6078830953131239,-0.3735146653948372,mid
2026-01-01 00:03:54,0.5230747720979088,0.46356793863502904,-0.24978087882796446,mid
2026-01-01 00:03:55,0.591602995874521,0.34296431784402676,-0.20772887714227073,mid
2026-01-01 00:03:56,0.7114487805386769,0.41388058153560736,-0.16385998849170394,mid
2026-01-01 00:03:57,0.8397359678255207,0.22431532028858878,-0.08722097121245251,mid
2026-01-01 00:03:58,0.8157403427671175,0.15384528847549317,-0.08606282491632053,mid
2026-01-01 00:03:59,0.9306695664168539,0.16618111323709658,0.01992222775278534,mid
2026-01-01 00:04:00,2.4052509357737613,1.1269787267957778,0.4091473970860965,high
2026-01-01 00:04:01,2.324013533166636,0.9049210628058781,0.6696841367869677,high
2026-01-01 00:04:02,2.4906009743025086,0.981884217842629,0.607513628616555,high
2026-01-01 00:04:03,2.3959622415434776,0.8980010631765557,0.7280888751838707,high
2026-01-01 00:04:04,2.540115348272233,0.7889680840878049,0.7909754567741303,high
2026-01-01 00:04:05,2.512642735043985,0.8083355880958454,0.8592532081616729,high
2026-01-01 00:04:06,2.3672400347274576,0.508988636870815,0.8997194202663009,high
2026-01-01 00:04:07,2.581765963748208,0.5504947686090061,0.7754958092378592,high
2026-01-01 00:04:08,2.4777404522140745,0.6508973510917649,0.9648770992882576,high
2026-01-01 00:04:09,2.4874602342189864,0.49207936369951283,0.8243421438528606,high
2026-01-01 00:04:10,2.416844564459173,0.44454843841858743,0.7998881596995869,high
2026-01-01 00:04:11,2.543244011614964,0.5594439198274764,0.8771876896887391,high
2026-01-01 00:04:12,2.262987606711326,0.4348171593546646,0.8109680223083877,high
2026-01-01 00:04:13,2.323564620414736,0.4179891548153415,0.7592501234791236,high
2026-01-01 00:04:14,2.293397267961404,0.3225485571138218,0.68419792932192,high
2026-01-01 00:04:15,2.0324467629156664,0.23400357432724958,0.5717165942715873,high
2026-01-01 00:04:16,2.0090021714713773,0.319865403715079,0.6127267949562406,high
2026-01-01 00:04:17,2.152137587308256,0.16617454100372453,0.516774604837743,high
2026-01-01 00:04:18,1.9726032575423422,0.12498443532729037,0.3156787467428348,high
2026-01-01 00:04:19,1.928363995381548,0.07928636124928948,0.226444947563994,high
2026-01-01 00:04:20,1.814722004256947,0.03658030370594439,0.3047678388263708,high
2026-01-01 00:04:21,1.8103551903106556,0.015292980105069175,0.15464686886320567,high
2026-01-01 00:04:22,1.6606979654449168,-0.02742437500013002,0.021227663066040688,high
2026-01-01 00:04:23,1.562328911942461,-0.09334801570102655,-0.04652883146437102,high
2026-01-01 00:04:24,1.532046435873399,-0.021651744092521047,-0.12372903663182569,high
2026-01-01 00:04:25,1.3981309801310007,0.01065219986766032,-0.021571232322442242,high
2026-01-01 00:04:26,1.4074486547398344,-0.07864547848805305,-0.14567743959409415,high
2026-01-01 00:04:27,1.1573336827420222,-0.06360500776907053,-0.10138510777961932,high
2026-01-01 00:04:28,1.2674405033302358,-0.009218106693430067,-0.13149227293806762,high
2026-01-01 00:04:29,0.9876708018477148,-0.12539574109301538,-0.10604543446962604,high
2026-01-01 00:04:30,0.996658827908338,-0.1453481153259467,-0.08398281366604306,high
2026-01-01 00:04:31,0.9015082825541255,-0.14521243895308728,-0.04897572459764832,high
2026-01-01 00:04:32,0.8425388830820344,-0.06790467453972665,-0.007813244994993359,high
2026-01-01 00:04:33,0.7207572176543771,-0.11503912648742494,0.10340894287085609,high
2026-01-01 00:04:34,0.6609340524381329,-0.2316569975252872,1.4256522690492268e-05,high
2026-01-01 00:04:35,0.703396334314038,-0.04236241593848748,0.15586455150484863,high
2026-01-01 00:04:36,0.7509147821391094,-0.23795955472136604,0.25551539061176265,high
2026-01-01 00:04:37,0.7372798398076932,-0.09050853620273244,0.29418639030647387,high
2026-01-01 00:04:38,0.5168791851892601,-0.044924428780925466,0.37586827486505986,high
2026-01-01 00:04:39,0.6624603627324068,0.20349458320811595,0.4539592446455296,high
2026-01-01 00:04:40,0.6784228295556015,0.09209957842585768,0.6346200439891252,high
2026-01-01 00:04:41,0.50307044334432,0.1352459055504303,0.6370871730326864,high
2026-01-01 00:04:42,0.7562262663700066,0.2310091617954352,0.6492286705220635,high
2026-01-01 00:04:43,0.5777485534015299,0.17461220404396452,0.7181377393708891,high
2026-01-01 00:04:44,0.5781664234879661,0.2490673079248008,0.8053904725808638,high
2026-01-01 00:04:45,0.5187491281208001,0.31875157599288084,0.8511277303604147,high
2026-01-01 00:04:46,0.38164301615395446,0.39246410217534305,0.8078164519346981,high
2026-01-01 00:04:47,0.44687290473650426,0.3836866986490894,0.876098276889927,high
2026-01-01 00:04:48,0.5389411448275936,0.5058039612020722,0.8073412870539654,high
2026-01-01 00:04:49,0.6003160406547322,0.4450604386227275,0.8621767012304344,high
2026-01-01 00:04:50,0.6996488273160468,0.46513633898697854,0.878530188429569,high
2026-01-01 00:04:51,0.7325576315340054,0.44953451201218786,0.7105055728198119,high
2026-01-01 00:04:52,0.7820710146480946,0.6393527797325856,0.7585399325355823,high
2026-01-01 00:04:53,0.8413329709094124,0.7320414431323816,0.7566447857981704,high
2026-01-01 00:04:54,0.8197540780614709,0.677838167945461,0.5917852009363124,high
2026-01-01 00:04:55,1.0009309797411423,0.9292277318248807,0.5552825796792276,high
2026-01-01 00:04:56,0.8504810033642629,0.7515879376545866,0.4605461797462205,high
2026-01-01 00:04:57,1.081916934216268,0.9135528384903269,0.42629340892556056,high
2026-01-01 00:04:58,1.1801057977867877,1.088330414360966,0.3114948706875314,high
2026-01-01 00:04:59,1.2166174365589864,1.1004975131665098,0.1901881306626319,high
2026-01-01 00:05:00,1.398823586327827,1.1276442179095607,0.18397520093699596,high
2026-01-01 00:05:01,1.577674292666152,,0.22333378533174264,high
2026-01-01 00:05:02,1.5158844147203154,1.1293519298798134,0.059157794201496874,high
2026-01-01 00:05:03,1.5308906293488627,1.2258123144455038,0.01884533862596948,high
2026-01-01 00:05:04,1.7436961649713687,1.2893059638593256,0.0011023828974267083,high
2026-01-01 00:05:05,1.8727266938171094,1.505616452080456,-0.05846981084644523,high
2026-01-01 00:05:06,1.9681326509890242,1.2902120574827025,-0.12600203152308964,high
2026-01-01 00:05:07,1.8661381962122379,1.498338342374006,-0.1517094176868107,high
2026-01-01 00:05:08,1.9956237058748343,1.685495617250852,-0.13219124959966985,high
2026-01-01 00:05:09,2.1119053386629676,1.5603015491603838,-0.10801173154599862,high
2026-01-01 00:05:10,2.145151775307491,1.6564010562261764,-0.029445888845373053,high
2026-01-01 00:05:11,2.3378561603903845,1.6845056471346527,-0.022572090008179124,high
2026-01-01 00:05:12,2.1704892897447574,1.6893223308986733,0.041310415099909015,high
2026-01-01 00:05:13,2.38303727049755,1.7471886364561007,0.0944851332426922,high
2026-01-01 00:05:14,2.3985746050700447,1.8573673572733604,0.128629310216231,high
2026-01-01 00:05:15,2.3704468913667847,1.8163630286382377,0.038152981150995774,high
2026-01-01 00:05:16,2.4628843351833987,1.5227496754246852,0.173792066950276,high
2026-01-01 00:05:17,2.4952754471843805,1.8748406464046812,0.2800041735892951,high
2026-01-01 00:05:18,2.422389479753602,1.9651109081701728,0.3930069720874366,high
2026-01-01 00:05:19,2.6722177922549553,1.8708930483028592,0.5156372192107932,high
